taxonID	vernacularName	language	countryCode	locality	transliteration
18158239	Sibirische Lärche	Ger	006	DEU	
18158239	Siberische lork	Dut	036	NLD	
18158239	Siberian larch	Eng	011	GBR	
18158239	mélèze de Sibérie	Fre	015	FRA	
18158239	Larice siberiano	Ita	021	ITA	
18158239	西伯利亚落叶松 (xi bo li ya luo ye song)	Chi	010	CHN	
18158239	西伯利亚落叶松  (xian bei luo ye song)	Chi	010	CHN	
18158239	лиственница сибирская (listvennica sibirskaya)	Rus	023	RUS	
18158240	Kételéerie de Fortune	Fre	015	FRA	
18158240	Keteleeria di Fortune	Ita	021	ITA	
18158240	Fortunes Tanne	Ger	006	DEU	
18158240	Fortune's Keteleeria	Eng	011	GBR	
18158240	油杉  (yushan)	Chi	010	CHN	
18158241	zapadnoamericki ariš	Hrv, Srp	028	HRV, SRB	
18158241	Westerse lork	Dut	036	NLD	
18158241	Western larch	Eng	022	GBR, USA	
18158241	Westamerikanische Lärche	Ger	006	DEU	
18158241	Nyugat-amerikai vörösfenyo	Hun	024	HUN	
18158241	mélèze occidental	Fre	015	FRA	
18158241	mélèze de l'Ouest	Fre	042	CAN	
18158241	Larice occidentale	Ita	021	ITA	
18158241	hackmatack	Eng	US	USA	
18158241	美国西部落叶松 (mei guo xi bu luo ye song)	Chi	010	CHN	
18158241	лиственница западная (listvennica zapadnaya)	Rus	023	RUS	
18158242	Subalpine larch	Eng	US	USA	
18158242	mélèze subalpin	Fre	015	FRA	
18158242	mélèze de Lyall	Fre	042	CAN	
18158242	Lyall larch	Eng	US	USA	
18158242	Alpine larch	Eng	011	GBR	
18158242	Alpen-Lärche	Ger	006	DEU	
18158243	épinette rouge	Fre	042	CAN	
18158243	Tamarack	Eng	US	USA	
18158243	tamarac	Fre	042	CAN	
18158243	mélèze laricin	Fre	015	FRA	
18158243	Larice americano	Ita	021	ITA	
18158243	Kanadai vörösfenyo	Hun	024	HUN	
18158243	istocnoamericki ariš	Hrv, Srp	028	HRV, SRB	
18158243	Eastern larch	Eng	US	USA	
18158243	Amerikanische Lärche	Ger	006	DEU	
18158243	Amerikaanse lork	Dut	036	NLD	
18158243	American larch	Eng	103	CAN, GBR	
18158243	美加落叶松 (mei jia luo ye song)	Chi	010	CHN	
18158243	лиственница американская (listvennica amerikanskaya)	Rus	023	RUS	
18158244	modrín japonský	Cze	046	CZE	
18158244	mélèze du Japon	Fre	015	FRA	
18158244	Larice giapponese	Ita	021	ITA	
18158244	Kaempfers Lärche	Ger	006	DEU	
18158244	japanski ariš	Hrv, Srp	028	HRV, SRB	
18158244	Japansk lärk	Swe	092	SWE	
18158244	Japanse lork	Dut	036	NLD	
18158244	Japanlerk	Nor	064	NOR	
18158244	Japanische Lärche	Ger	006	DEU	
18158244	Japanese larch	Eng	011	GBR	
18158244	Japán vörösfenyo	Hun	024	HUN	
18158244	日本落叶松  (ri ben luo ye song)	Chi	010	CHN	
18158244	唐松 (kara-matsu)	Jpn (Kanji)	029	JPN	
18158244	カラマツ (kara-matsu)	Jpn (Katakana)	029	JPN	
18158244	лиственница тонкочешуйная (listvennica tonkocheshujnaya)	Rus	023	RUS	
18158245	Sikkim-Lärche	Ger	006	DEU	
18158245	Sikkim larch	Eng	011	GBR	
18158245	sikimski ariš	Hrv, Srp	028	HRV, SRB	
18158245	mélèze du Sikkim	Fre	015	FRA	
18158245	Larice di Griffith	Ita	021	ITA	
18158245	Himalayan larch	Eng	011	GBR	
18158245	藏红杉  (zang hong shan)	Chi	010	CHN	
18158246	Mongollerk	Nor	064	NOR	
18158246	Dauriai vörösfenyo	Hun	024	HUN	
18158246	dahurski ariš	Hrv, Srp	028	HRV, SRB	
18158246	Dahurian larch	Eng	011	GBR	
18158246	Aziatische lork	Dut	036	NLD	
18158246	落叶松  (luoye song)	Chi	010	CHN	
18158246	グイマツ (gui-matsu)	Jpn (Katakana)	029	JPN	
18158246	лиственница Гмелина (listvennica Gmelina)	Rus	023	RUS	
18158247	Huon pine	Eng	033	AUS	
18158247	Huon	Ger	006	DEU	
18158247	Huon	Ita	021	ITA	
18158249	Red fir	Eng	US	USA	
18158249	Abete bianco americano	Ita	021	ITA	
18158249	White fir	Eng	US	USA	
18158249	sapin noble	Fre	015	FRA	
18158249	plemenita jela	Hrv, Srp	028	HRV, SRB	
18158249	Noble fir	Eng	US	USA	
18158249	Nobelgran	Nor	064	NOR	
18158249	Nemes jegenyefenyo	Hun	024	HUN	
18158249	Edel-Tanne	Ger	006	DEU	
18158249	Edele zilverspar	Dut	036	NLD	
18158249	abeto noble	Spa	035	ESP	
18158249	Abete nobile	Ita	021	ITA	
18158249	高大冷杉 (gao da leng shan)	Chi	010	CHN	
18158249	пихта высокая (pikhta vysokaya)	Rus	023	RUS	
18158250	Pinon	Spa	026	MEX	
18158250	Nuß-Kiefer	Ger	006	DEU	
18158250	pino piñonero	Spa	026	MEX	
18158250	Cirmolo	Ita	021	ITA	
18158250	pin du Mexique	Fre	015	FRA	
18158250	pino prieto	Spa	026	MEX	
18158250	Pinyon pine	Eng	022	GBR, USA	
18158250	Pino messicano	Ita	021	ITA	
18158250	pin faux-arolle	Fre	015	FRA	
18158250	Mexican pinyon	Eng	US	USA	
18158250	Mexican nut pine	Eng	011	GBR	
18158250	Háromtus diófenyo	Hun	024	HUN	
18158251	ocote	Spa	026	MEX	
18158251	cantaj		026	MEX	
18158251	Maximino pine	Eng	US	USA	
18158251	pino canís	Spa	307	HND, MEX	
18158251	pino corriente	Spa	100	HND	
18158251	pino llorón	Spa	100	HND	
18158251	Thin-leaf pine	Eng	011	GBR	
18158252	abeto	Spa	026	MEX	
18158252	oyamel	Spa	026	MEX	
18158252	Vejar-Tanne	Ger	006	DEU	
18158252	Vejar's fir	Eng	011	GBR	
18158252	Japanische Tanne	Ger	006	DEU	
18158252	hayarin	Spa	026	MEX	
18158253	Schuppenrindrige Tanne	Ger	006	DEU	
18158253	sapin écailleux	Fre	015	FRA	
18158253	ljuskasta jela	Hrv, Srp	028	HRV, SRB	
18158253	Flaky fir	Eng	011	GBR	
18158253	Abete squamato	Ita	021	ITA	
18158253	鳞皮冷杉  (lin pi leng shan)	Chi	010	CHN	
18158254	Abete siberiano	Ita	021	ITA	
18158254	Szibériai luc	Hun	024	HUN	
18158254	sibirska smreka	Hrv, Srp	028	HRV, SRB	
18158254	Sibirgran	Nor	064	NOR	
18158254	Siberische Fichte	Ger	006	DEU	
18158254	Siberian spruce	Eng	011	GBR	
18158254	sapinette de Sibérie	Fre	015	FRA	
18158254	épicéa de Sibérie	Fre	015	FRA	
18158254	Altai-Fichte	Ger	006	DEU	
18158254	西伯利亚云杉  (xian bei yun shan)	Chi	010	CHN	
18158254	纱松 (sha song)	Chi	010	CHN	
18158254	ель сибирская (el' sibirskaya)	Rus	023	RUS	
